,ID,Address,Longitude,Latitude
1090,Space Invader PA_1291, 48 rue du Capitaine Dreyfus,2.439633,48.859116
1091,Space Invader PA_1292, 13 rue Darwin,2.339008,48.890172
1092,Space Invader PA_1293, 2 rue Titien,2.358502,48.835936
1093,Space Invader PA_1294, 34 rue de PenthiÃƒÂ¨vre,2.31379,48.87243
1094,Space Invader PA_1295, 4 place Edmond Michelet,2.35008,48.86002
1095,Space Invader PA_1296, 1 rue Albert Sorel,2.32248,48.82371
1096,Space Invader PA_1297, 89 rue de Reuilly,2.39012,48.84447
1097,Space Invader PA_1298, 1 avenue AndrÃƒÂ© Morizet,2.243025,48.833676
1098,Space Invader PA_1299, 42 rue Dauphine,2.338847,48.854211
1099,Space Invader PA_1300, Maison Internationale de sÃƒÂ©jour pour jeunes actifs,2.375991,48.820773
1100,Space Invader PA_1301, 11 rue FranÃƒÂ§ois de NeufchÃƒÂ¢teau,2.38256,48.85615
1101,Space Invader PA_1302, 1 rue Cail,2.36154,48.88261
1102,Space Invader PA_1303, 3 rue Saint-Claude,2.36654,48.86007
1103,Space Invader PA_1304 & 1305, 17 rue Monge,2.35083,48.84787
1104,Space Invader PA_1306, 46 avenue Pierre Brossolette,2.310661,48.819987
1105,Space Invader PA_1307, parc de Bercy,2.37973,48.83654
1106,Space Invader PA_1308, 103 avenue Edouard Vaillant,2.24405,48.83359
1107,Space Invader PA_1309, pont Mirabeau,2.27452,48.846992
1108,Space Invader PA_1310, 14 rue PenthiÃƒÂ¨vre,2.316054,48.872937
1109,Space Invader PA_1311, 15 rue Jean Nicot,2.307714,48.860064
1110,Space Invader PA_1312, 22 rue de la ComÃƒÂ¨te,2.30925,48.85809
1111,Space Invader PA_1313, 22 rue Duc,2.341678,48.89254
1112,Space Invader PA_1314, 139 rue Mouffetard,2.349835,48.839807
1113,Space Invader PA_1315, 142 avenue du GÃƒÂ©nÃƒÂ©ral Leclerc,2.325342,48.823465
1114,Space Invader PA_1316, 74 rue Baudricourt,2.362316,48.824791
1115,Space Invader PA_1317, 17 rue GÃƒÂ®t le CÃ…â€œur,2.342471,48.853478
1116,Space Invader PA_1318, 11 rue des Petites Ãƒâ€°curies,2.353176,48.873174
1117,Space Invader PA_1319, 1 rue de l'agent Bailly,2.342657,48.878305
1118,Space Invader PA_1320, 12 rue de la Tour d'Auvergne,2.344649,48.87896
1119,Space Invader PA_1321, 87 rue du Faubourg Montmartre,2.348639,48.876741
1120,Space Invader PA_1322, 53 rue du Faubourg Montmartre,2.340823,48.875211
1121,Space Invader PA_1323, square Sarah Bernhart,2.403919,48.84958
1122,Space Invader PA_1324, 4 rue Paradis,2.35493,48.87452
1123,Space Invader PA_1325, 56 rue de Paradis,2.34906,48.87571
1124,Space Invader PA_1326, 85 rue la Fayette,2.34802,48.87706
1125,Space Invader PA_1327, 84 rue de Hauteville,2.35138,48.876683
1126,Space Invader PA_1328, 27bis rue de Paradis,2.351786,48.875096
1127,Space Invader PA_1329, 2 rue Bleue,2.34773,48.87586
1128,Space Invader PA_1330, 20 rue Pirandello,2.354942,48.836249
1129,Space Invader PA_1331, 11 rue Henri Michaux,2.354507,48.826936
1130,Space Invader PA_1332, 46 rue des FossÃƒÂ©s Saint-Bernard,2.353049,48.847532
1131,Space Invader PA_1333, 10 rue de la Paix,2.331137,48.868992
1132,Space Invader PA_1334, 25 place VendÃƒÂ´me,2.33012,48.868334
1133,Space Invader PA_1336, 24 rue de Montreuil,2.38552,48.8504
1134,Space Invader PA_1337, 93 rue de Seine,2.337119,48.852094
1135,Space Invader PA_1338, 62 rue Mouffetard,2.34947,48.84316
1136,Space Invader PA_1339, 1 rue des Vignerons,2.431637,48.84513
1137,Space Invader PA_1340, 1 rue de Rochechouart,2.3443,48.87657
1138,Space Invader PA_1341, 40 avenue Aubert,2.431089,48.847605
1139,Space Invader PA_1342," place Joffre, allÃƒÂ©e Adrienne Lecouvreur",2.30379,48.85396
1140,Space Invader PA_1343, 72 boulevard de la Tour Maubourg,2.309643,48.856405
1141,Space Invader PA_1344, 26 rue Chanoinesse,2.35011,48.85428
1142,Space Invader PA_1345, 16 rue Jean-Baptiste Marty,2.416826,48.82107
1143,Space Invader PA_1346, pilier est du pont de l'Arsenal,2.367468,48.849121
1144,Space Invader PA_1347, 6 rue Notre-Dame-de-Nazareth,2.36199,48.86697
1145,Space Invader PA_1348, 39 rue du MarÃƒÂ©chal Leclerc,2.424209,48.818205
1146,Space Invader PA_1349, 51 rue de la Tombe Issoire,2.33425,48.83023
1147,Space Invader PA_1350, 133 rue de SÃƒÂ¨vres,2.317914,48.847199
1148,Space Invader PA_1351, 63 rue du Montparnasse,2.325479,48.841848
1149,Space Invader PA_1352, 117 avenue de Choisy,2.360137,48.825731
1150,Space Invader PA_1353, 9 rue Philippe de Champagne,2.355016,48.832787
1151,Space Invader PA_1354, 18 rue de l'Aqueduc,2.360431,48.88067
1152,Space Invader PA_1355, 85bis boulevard Magenta,2.354811,48.877247
1153,Space Invader PA_1356, 168 boulevard Diderot,2.392827,48.847904
1154,Space Invader PA_1357, 2 rue de Saint-Petersbourg,2.32403,48.87968
1155,Space Invader PA_1358, 3 rue Royer-Collard,2.342319,48.845624
1156,Space Invader PA_1359, place de la Sorbonne,2.342013,48.848891
1157,Space Invader PA_1360, 2 rue des FossÃƒÂ©s Saint-Jacques,2.343019,48.846042
1158,Space Invader PA_1361, 3 allÃƒÂ©e Verte,2.370537,48.859462
1159,Space Invader PA_1362, 2 rue des Boulets,2.391903,48.849187
1160,Space Invader PA_1363, 70 quai de la Loire,2.377463,48.886605
1161,Space Invader PA_1364, 2 rue Paul Bert,2.419351,48.855164
1162,Space Invader PA_1365, 14 quai de BÃƒÂ©thune,2.358674,48.850272
1163,Space Invader PA_1366, 90 avenue Ledru-Rollin,2.37634,48.85137
1164,Space Invader PA_1367, 160 boulevard Berthier,2.29596,48.886719
1165,Space Invader PA_1368, place FranÃƒÂ§ois Mitterrand,2.443442,48.865088
1166,Space Invader PA_1369, 52 avenue du PrÃƒÂ©sident Wilson,2.359106,48.904005
1167,Space Invader PA_1370, 1 rue Larrey,2.353741,48.84147
1168,Space Invader PA_1371, 107 rue de la GlaciÃƒÂ¨re,2.342522,48.827832
1169,Space Invader PA_1372, 64 rue Championnet,2.346609,48.895855
1170,Space Invader PA_1373, 20 rue Marie Stuart,2.347384,48.865095
1171,Space Invader PA_1374, 3 rue Clotilde de Vaux,2.368618,48.85767
1172,Space Invader PA_1375, 42 boulevard de MÃƒÂ©nilmontant,2.387689,48.863173
1173,Space Invader PA_1376, 1 rue du capitaine Roland Deplanque,2.42844,48.80272
1174,Space Invader PA_1377, 121 avenue de Saint-Ouen,2.328048,48.8955
1175,Space Invader PA_1378, rue des Caves du Roi,2.207041,48.825606
1176,Space Invader PA_1379, 5 avenue de l'Europe,2.211876,48.82426
1177,Space Invader PA_1380, 19 rue de la Harpe,2.344784,48.852444
1178,Space Invader PA_1381, passerelle rue de l'Ãƒâ€°pine,2.425093,48.863603
1179,Space Invader PA_1382, 160 rue des Rosiers,2.34393,48.90133
1180,Space Invader PA_1383, 2 boulevard de l'HÃƒÂ´pital,2.36379,48.84314
1181,Space Invader PA_1384, 25 rue Daubenton,2.352861,48.841148
1182,Space Invader PA_1385, 4 rue BoissiÃƒÂ¨re,2.293006,48.865518
1183,Space Invader PA_1386, 3 rue Henri Mayer,2.275555,48.827843
1184,Space Invader PA_1387, 52 avenue Pierre Brossolette,2.310909,48.820094
1185,Space Invader PA_1388, face ÃƒÂ  la gare de Meudon - Val-Fleury,2.241036,48.80819
1186,Space Invader PA_1389, ÃƒÂ  l'est du viaduc rue de Paris,2.246601,48.813576
1187,Space Invader PA_1390, 5 rue Rouget de Lisle,2.262607,48.829516
1188,Space Invader PA_1391, 31 rue Descartes,2.389114,48.813413
1189,Space Invader PA_1392, 8 rue d'Hauteville,2.34982,48.871013
1190,Space Invader PA_1393, 13 rue Marat,2.384178,48.81102
1191,Space Invader PA_1394, 27 rue des Moines,2.319612,48.889173
1192,Space Invader PA_1395, 44 rue Montorgueil,2.346783,48.864532
1193,Space Invader PA_1396, 96 boulevard Berthier,2.303452,48.890105
1194,Space Invader PA_1397, 2 rue d'Aguesseau,2.319257,48.869855
1195,Space Invader PA_1398, 157 rue Cardinet,2.317949,48.891203
1196,Space Invader PA_1399, 24 rue Vauvenargues,2.33337,48.89351
1197,Space Invader PA_1400, sur l'atelier de maintenance de la ligne 7,2.364213,48.816723
1198,Space Invader PA_1401, face ÃƒÂ  l'immeuble Belledonne,2.48951,48.852234
1199,Space Invader PA_1402, 52 rue des BruyÃƒÂ¨res,2.414624,48.876339
1200,Space Invader PA_1403, 50 avenue Pierre Grenier,2.25343,48.832218
1201,Space Invader PA_1404, 14 boulevard Diderot,2.370876,48.845257
1202,Space Invader PA_1405, autoroute de l'Est/N486,2.492884,48.830569
1203,Space Invader PA_1406, 11 rue TarbÃƒÂ©,2.313772,48.886993
1204,Space Invader PA_1407, 75 rue Saint-Jacques,2.345072,48.849721
1205,Space Invader PA_1408, derriÃƒÂ¨re le square Charles-Hermite,2.367302,48.900471
1206,Space Invader PA_1409, 63 rue Gabriel PÃƒÂ©ri,2.3502,48.81045
1207,Space Invader PA_1410, 82 rue Nollet,2.320344,48.887532
1208,Space Invader PA_1411, 98 avenue Paul Doumer,2.2757,48.85871
1209,Space Invader PA_1412, 34 boulevard Pereire,2.307107,48.88794
1210,Space Invader PA_1413, 13 rue de LÃƒÂ¼beck,2.293588,48.866212
1211,Space Invader PA_1414, 16 avenue de Vincennes,2.436589,48.844979
1212,Space Invader PA_1415, 83 rue Victor Hugo,2.383889,48.81849
1213,Space Invader PA_1416, place de la RÃƒÂ©sistance,2.250127,48.821266
1214,Space Invader PA_1417, escalier derriÃƒÂ¨re la galerie d'anatomie,2.362192,48.842906
1215,Space Invader PA_1418, 18 avenue de Lowendal,2.303341,48.849389
1216,Space Invader PA_1419, 1 rue du ChÃƒÂ¢teau d'Eau,2.362326,48.868935
1217,Space Invader PA_1420, 28 rue de Chaligny,2.383652,48.847205
1218,Space Invader PA_1421, 49 du Volga,2.407411,48.852627
1219,Space Invader PA_1422, Pondorly,2.348017,48.757865
1220,Space Invader PA_1423, 33 rue PoissonniÃƒÂ¨re,2.347786,48.870216
1221,Space Invader PA_1424, 1 rue PelÃƒÂ©e,2.369238,48.859587
1222,Space Invader PA_1425, 9 rue Sedaine,2.371851,48.855821
1223,Space Invader PA_1426 & PA_1427, pavillon ouest de la porte de Neuilly,2.258447,48.880106
1224,Space Invader PA_1428, Gare de l'Avenue Foch,2.275511,48.870968
1225,Space Invader PA_1429, 1 rue de la Porte d'Issy,2.280645,48.832224
1226,Space Invader PA_1430, 130 boulevard Berthier,2.299683,48.888272
1227,Space Invader PA_1431, dernier ÃƒÂ©tage de la Tour Eiffel,2.294608,48.858271
1228,Space Invader PA_1432, place Igor Stravinsky,2.35116,48.85953
1229,Space Invader PA_1433, 36 rue Daubenton,2.352405,48.841104
1230,Space Invader PA_1434, 39 rue Edouard Vaillant,2.432581,48.855267
1231,Space Invader VRS_001, 2 rue du Baillage,2.130904,48.807637
1232,Space Invader VRS_002, rue des 2 Portes,2.130867,48.806304
1233,Space Invader VRS_003, 1 rue des Deux Portes,2.130321,48.805509
1234,Space Invader VRS_004, carrÃƒÂ© ÃƒÂ  la MarÃƒÂ©e,2.13219,48.8071
1235,Space Invader VRS_005, 10 rue de Fontenay,2.1253,48.801279
1236,Space Invader VRS_006, 2 avenue de Paris,2.129281,48.801969
1237,Space Invader VRS_007, 2 rue Saint-Lazare,2.129415,48.808584
1238,Space Invader VRS_008, 40 rue du Vieux Versailles,2.124758,48.800284
1239,Space Invader VRS_009, 12 avenue du GÃƒÂ©nÃƒÂ©ral de Gaulle,2.128459,48.800617
1240,Space Invader VRS_010, 48 boulevard de Jardy,2.152928,48.832282
1241,Space Invader VRS_011, 65 avenue de Saint-Cloud,2.13536,48.80561
1242,Space Invader VRS_012, 1 place Hoche,2.12728,48.8063
1243,Space Invader VRS_013, pavillon de l'Octroi,2.153225,48.798473
1244,Space Invader VRS_014, 25 rue de Noailles,2.13499,48.7981
1245,Space Invader VRS_015, 15 rue du Peintre Lebrun,2.12477,48.80652
1246,Space Invader VRS_016, 40 rue de l'Orangerie,2.12429,48.7996
1247,Space Invader VRS_017, 27 rue des RÃƒÂ©servoirs,2.12515,48.8094
1248,Space Invader VRS_018, 17 rue Colbert,2.127111,48.805025
1249,Space Invader VRS_019, 0 rue d'Anjou,2.123183,48.79795
1250,Space Invader VRS_020, allÃƒÂ©e du Potager,2.119912,48.800811
1251,Space Invader VRS_021, 0 rue de Limoges,2.132251,48.800292
1252,Space Invader VRS_022, 16 rue Sainte-Anne,2.1258,48.80536
1253,Space Invader VRS_023, jardins de l'Orangerie,2.118563,48.801412
1254,Space Invader VRS_034, 0 rue Pierre Bertin,2.143041,48.806876
1255,Space Invader VRS_035, 1 rue de Bretagne,2.15922,48.80226
1256,Space Invader VRS_036, 30 rue des Chantiers,2.138546,48.795779
1257,Space Invader VRS_037, 3 rue Saint-HonorÃƒÂ©,2.125345,48.798534
1258,Space Invader VRS_038, Place d'Armes,2.126332,48.803361
1259,Space Invader VRS_039, 0 rue de la Paroisse,2.12389,48.8087
1260,Space Invader VRS_040, 1 avenue de Maintenon,2.137759,48.819504
1261,Space Invader VRS_041, 42 rue du MarÃƒÂ©chal Foch,2.134159,48.809835
1262,Space Invader VRS_042, 54 avenue de Villeneuve l'Ãƒâ€°tang,2.149957,48.81891
1263,Space Invader," PA_0227, 15 rue Martel",2.353033,48.87415
